23.1226 	EXP 	tTrial: autoDraw = True
23.5446 	DATA 	Keypress: z
23.5623 	EXP 	New trial (rep=0, index=9): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_097.png'), ('pc_file_name', 'stimuli\\block_03_trial_097.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
23.5840 	EXP 	iTrial: autoDraw = False
23.5840 	EXP 	tTrial: autoDraw = False
23.5840 	EXP 	pTrial: autoDraw = False
23.5840 	EXP 	iTrial: size = array([0.9, 0.9])
23.5840 	EXP 	iTrial: image = 'stimuli/block_03_trial_097.png'
23.5840 	EXP 	pTrial: autoDraw = True
23.9737 	EXP 	pTrial: autoDraw = False
23.9905 	EXP 	iTrial: autoDraw = True
23.9905 	EXP 	tTrial: autoDraw = True
24.5281 	DATA 	Keypress: slash
24.5468 	EXP 	New trial (rep=0, index=10): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_073.png'), ('pc_file_name', 'stimuli\\block_03_trial_073.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 0)])
24.5686 	EXP 	iTrial: autoDraw = False
24.5686 	EXP 	tTrial: autoDraw = False
24.5686 	EXP 	pTrial: autoDraw = False
24.5686 	EXP 	iTrial: size = array([0.9, 0.9])
24.5686 	EXP 	iTrial: image = 'stimuli/block_03_trial_073.png'
24.5686 	EXP 	pTrial: autoDraw = True
24.9581 	EXP 	pTrial: autoDraw = False
24.9743 	EXP 	iTrial: autoDraw = True
24.9743 	EXP 	tTrial: autoDraw = True
25.4311 	EXP 	New trial (rep=0, index=11): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_090.png'), ('pc_file_name', 'stimuli\\block_03_trial_090.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 8)])
25.4487 	DATA 	Keypress: z
25.4530 	EXP 	iTrial: autoDraw = False
25.4530 	EXP 	tTrial: autoDraw = False
25.4530 	EXP 	pTrial: autoDraw = False
25.4530 	EXP 	iTrial: size = array([0.9, 0.9])
25.4530 	EXP 	iTrial: image = 'stimuli/block_03_trial_090.png'
25.4530 	EXP 	pTrial: autoDraw = True
25.8425 	EXP 	pTrial: autoDraw = False
25.8591 	EXP 	iTrial: autoDraw = True
25.8591 	EXP 	tTrial: autoDraw = True
26.3819 	EXP 	New trial (rep=0, index=12): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_104.png'), ('pc_file_name', 'stimuli\\block_03_trial_104.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
26.3998 	DATA 	Keypress: slash
26.4041 	EXP 	iTrial: autoDraw = False
26.4041 	EXP 	tTrial: autoDraw = False
26.4041 	EXP 	pTrial: autoDraw = False
26.4041 	EXP 	iTrial: size = array([0.9, 0.9])
26.4041 	EXP 	iTrial: image = 'stimuli/block_03_trial_104.png'
26.4041 	EXP 	pTrial: autoDraw = True
26.7932 	EXP 	pTrial: autoDraw = False
26.8105 	EXP 	iTrial: autoDraw = True
26.8105 	EXP 	tTrial: autoDraw = True
27.2978 	EXP 	New trial (rep=0, index=13): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_080.png'), ('pc_file_name', 'stimuli\\block_03_trial_080.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 6)])
27.3165 	DATA 	Keypress: z
27.3207 	EXP 	iTrial: autoDraw = False
27.3207 	EXP 	tTrial: autoDraw = False
27.3207 	EXP 	pTrial: autoDraw = False
27.3207 	EXP 	iTrial: size = array([0.9, 0.9])
27.3207 	EXP 	iTrial: image = 'stimuli/block_03_trial_080.png'
27.3207 	EXP 	pTrial: autoDraw = True
27.7108 	EXP 	pTrial: autoDraw = False
